Student ID,First Name,Last Name,hours,final_score
STU_2986,Rohit,Chouksey,30.8,88.6
STU_2987,Priya,Mishra,17.1,85.6
STU_2988,Deepak,Sharma,26.1,69.1
STU_2989,Amit,Patel,21.7,72.3
STU_2990,Rahul,Joshi,30.6,43.6
STU_2991,Karan,Joshi,14.5,73.3
STU_2992,Priya,Joshi,20.7,87.5
STU_2993,Rahul,Joshi,19.6,74.4
STU_2994,Anjali,Patel,15.6,55.9
STU_2995,Pooja,Patel,31.7,80.1
STU_2996,Sagar,Mishra,10.0,61.7
STU_2997,Sagar,Yadav,9.5,72.7
STU_2998,Rahul,Yadav,22.3,69.3
STU_2999,Karan,Verma,24.7,62.9
STU_3000,Anjali,Joshi,10.8,83.1
STU_3001,Deepak,Joshi,16.7,93.0
STU_3002,Karan,Kumar,33.4,40.3
STU_3003,Rohit,Yadav,12.4,96.0
STU_3004,Sagar,Mishra,25.1,70.7
STU_3005,Rohit,Sharma,27.2,82.0
STU_3006,Amit,Verma,18.4,91.3
STU_3007,Neha,Verma,33.1,68.0
STU_3008,Priya,Mishra,27.1,90.1
STU_3009,Anjali,Sharma,18.7,50.7
STU_3010,Karan,Kumar,22.1,49.6
STU_3011,Sagar,Patel,25.8,79.4
STU_3012,Rohit,Singh,22.8,92.2
STU_3013,Pooja,Yadav,31.4,93.5
STU_3014,Amit,Joshi,15.7,78.6
STU_3015,Priya,Mishra,14.0,71.5
STU_3016,Priya,Yadav,11.4,59.9
STU_3017,Karan,Joshi,6.1,98.8
STU_3018,Anjali,Singh,6.3,59.2
STU_3019,Deepak,Singh,31.1,84.7
STU_3020,Pooja,Patel,25.4,71.9
STU_3021,Karan,Chouksey,24.8,76.5
STU_3022,Rohit,Singh,23.4,63.6
STU_3023,Neha,Yadav,30.5,97.9
STU_3024,Rahul,Gupta,19.4,74.3
STU_3025,Deepak,Gupta,31.1,96.3
STU_3026,Anjali,Joshi,15.8,40.5
STU_3027,Amit,Joshi,32.8,74.4
STU_3028,Deepak,Chouksey,26.0,83.0
STU_3029,Sagar,Gupta,12.7,84.7
STU_3030,Anjali,Joshi,21.9,94.3
STU_3031,Neha,Singh,21.0,40.3
STU_3032,Sagar,Joshi,9.1,40.0
STU_3033,Deepak,Verma,22.7,68.3
STU_3034,Rahul,Chouksey,14.4,41.8
STU_3035,Rahul,Mishra,6.6,98.5
STU_3036,Neha,Sharma,33.5,53.3
STU_3037,Priya,Kumar,24.2,68.4
STU_3038,Pooja,Sharma,31.3,43.7
STU_3039,Amit,Sharma,25.3,71.3
STU_3040,Priya,Patel,15.7,62.8
STU_3041,Rahul,Mishra,20.4,42.7
STU_3042,Rahul,Joshi,25.3,60.1
STU_3043,Rohit,Patel,33.8,63.5
STU_3044,Sagar,Sharma,12.6,99.4
STU_3045,Deepak,Verma,31.2,52.5
STU_3046,Amit,Kumar,32.7,72.7
STU_3047,Neha,Sharma,25.1,99.2
STU_3048,Deepak,Gupta,32.9,87.5
STU_3049,Rohit,Mishra,16.9,99.6
STU_3050,Rahul,Mishra,33.6,98.1
STU_3051,Neha,Mishra,26.1,69.4
STU_3052,Rahul,Chouksey,6.3,81.8
STU_3053,Amit,Chouksey,32.2,46.6
STU_3054,Sagar,Singh,19.5,66.5
STU_3055,Deepak,Yadav,18.8,88.5
STU_3056,Deepak,Kumar,22.0,70.3
STU_3057,Priya,Patel,9.5,82.2
STU_3058,Neha,Joshi,19.1,84.7
STU_3059,Pooja,Sharma,29.9,55.2
STU_3060,Rohit,Yadav,5.5,92.5
STU_3061,Pooja,Joshi,13.2,67.6
STU_3062,Priya,Patel,5.1,52.6
STU_3063,Amit,Yadav,17.5,91.9
STU_3064,Rohit,Joshi,26.8,65.1
STU_3065,Sagar,Verma,29.0,85.0
STU_3066,Pooja,Chouksey,33.4,72.9
STU_3067,Sagar,Patel,23.3,62.9
STU_3068,Pooja,Kumar,12.6,88.6
STU_3069,Sagar,Gupta,32.7,75.1
STU_3070,Pooja,Verma,28.3,63.4
STU_3071,Sagar,Chouksey,22.2,46.6
STU_3072,Priya,Mishra,25.9,93.7
STU_3073,Anjali,Chouksey,32.7,42.1
STU_3074,Rohit,Yadav,26.4,91.8
STU_3075,Neha,Singh,16.1,61.6
STU_3076,Amit,Verma,26.4,78.4
STU_3077,Karan,Mishra,6.2,95.3
STU_3078,Rahul,Yadav,16.6,49.1
STU_3079,Neha,Patel,17.2,74.0
STU_3080,Rahul,Kumar,10.0,85.9
STU_3081,Rohit,Chouksey,5.7,85.5
STU_3082,Neha,Patel,9.0,71.5
STU_3083,Sagar,Mishra,24.6,77.5
STU_3084,Sagar,Yadav,29.1,85.5
STU_3085,Karan,Singh,34.6,90.5
STU_3086,Rahul,Chouksey,15.4,85.7
STU_3087,Amit,Kumar,23.0,61.2
STU_3088,Rohit,Singh,33.1,99.8
STU_3089,Sagar,Joshi,10.0,66.1
STU_3090,Anjali,Yadav,26.5,41.5
STU_3091,Priya,Patel,27.6,61.8
STU_3092,Priya,Chouksey,7.7,47.7
STU_3093,Pooja,Chouksey,30.8,47.3
STU_3094,Amit,Mishra,29.4,56.9
STU_3095,Priya,Kumar,6.0,43.2
STU_3096,Pooja,Gupta,7.7,81.3
STU_3097,Rahul,Joshi,6.5,44.4
STU_3098,Sagar,Singh,15.0,52.2
STU_3099,Sagar,Verma,20.3,45.6
STU_3100,Anjali,Verma,21.0,43.8
STU_3101,Neha,Chouksey,13.0,56.1
STU_3102,Priya,Mishra,32.3,74.3
STU_3103,Rahul,Sharma,16.0,97.9
STU_3104,Deepak,Chouksey,6.4,92.5
STU_3105,Priya,Verma,14.0,92.6
STU_3106,Amit,Verma,20.9,50.6
STU_3107,Neha,Joshi,17.2,55.9
STU_3108,Priya,Patel,13.2,44.6
STU_3109,Rahul,Sharma,8.9,86.7
STU_3110,Priya,Chouksey,29.6,44.2
STU_3111,Amit,Joshi,34.9,73.4
STU_3112,Deepak,Mishra,14.9,54.9
STU_3113,Rohit,Joshi,16.4,54.6
STU_3114,Karan,Chouksey,23.5,99.4
STU_3115,Deepak,Yadav,26.6,85.4
STU_3116,Pooja,Gupta,16.8,90.2
STU_3117,Priya,Chouksey,32.1,74.3
STU_3118,Sagar,Kumar,21.8,92.3
STU_3119,Anjali,Verma,18.5,78.7
STU_3120,Sagar,Sharma,24.4,96.8
STU_3121,Deepak,Sharma,33.6,56.9
STU_3122,Sagar,Patel,28.8,75.7
STU_3123,Rahul,Gupta,6.2,81.4
STU_3124,Sagar,Kumar,15.0,63.6
STU_3125,Neha,Verma,19.1,92.8
STU_3126,Rohit,Sharma,14.4,98.8
STU_3127,Priya,Kumar,26.0,69.6
STU_3128,Sagar,Joshi,29.8,63.4
STU_3129,Amit,Patel,26.9,68.3
STU_3130,Rohit,Chouksey,34.7,91.2
STU_3131,Rohit,Chouksey,13.2,78.7
STU_3132,Sagar,Yadav,31.2,42.7
STU_3133,Rohit,Verma,28.0,72.5
STU_3134,Anjali,Kumar,15.9,41.0
STU_3135,Sagar,Singh,27.0,86.7
STU_3136,Rahul,Sharma,8.1,59.7
STU_3137,Deepak,Mishra,28.7,68.3
STU_3138,Neha,Mishra,21.0,87.9
STU_3139,Karan,Chouksey,13.8,42.8
STU_3140,Pooja,Singh,24.7,49.5
STU_3141,Rohit,Mishra,24.2,63.9
STU_3142,Rahul,Gupta,11.3,53.8
STU_3143,Priya,Gupta,5.9,60.3
STU_3144,Priya,Verma,18.0,99.9
STU_3145,Pooja,Singh,22.1,89.5
STU_3146,Neha,Gupta,31.3,93.0
STU_3147,Rohit,Gupta,32.8,96.2
STU_3148,Anjali,Chouksey,20.9,60.5
STU_3149,Pooja,Mishra,27.6,57.8
STU_3150,Neha,Verma,18.2,54.0
STU_3151,Rohit,Kumar,27.4,89.8
STU_3152,Rahul,Joshi,11.1,80.8
STU_3153,Deepak,Sharma,16.1,54.2
STU_3154,Anjali,Sharma,24.0,62.6
STU_3155,Karan,Patel,5.5,70.4
STU_3156,Priya,Joshi,26.7,71.7
STU_3157,Amit,Joshi,30.1,93.3
STU_3158,Rahul,Sharma,17.0,62.8
STU_3159,Priya,Sharma,18.4,94.5
STU_3160,Sagar,Kumar,30.5,66.5
STU_3161,Amit,Singh,28.3,84.8
STU_3162,Priya,Singh,13.6,95.8
STU_3163,Neha,Kumar,14.7,94.5
STU_3164,Anjali,Mishra,25.4,43.4
STU_3165,Priya,Joshi,21.9,52.3
STU_3166,Karan,Yadav,9.9,68.6
STU_3167,Deepak,Joshi,14.3,65.9
STU_3168,Neha,Patel,32.0,78.5
STU_3169,Rahul,Sharma,25.6,96.7
STU_3170,Rahul,Joshi,34.6,46.7
STU_3171,Rahul,Sharma,28.0,67.1
STU_3172,Rahul,Joshi,33.3,51.5
STU_3173,Deepak,Patel,11.5,93.6
STU_3174,Priya,Mishra,28.1,97.9
STU_3175,Rohit,Yadav,5.6,68.7
STU_3176,Priya,Gupta,25.1,46.2
STU_3177,Sagar,Kumar,19.1,87.1
STU_3178,Anjali,Kumar,15.4,81.8
STU_3179,Amit,Yadav,30.9,61.3
STU_3180,Rohit,Joshi,30.6,93.2
STU_3181,Rohit,Gupta,5.7,98.5
STU_3182,Priya,Patel,23.3,73.5
STU_3183,Rohit,Singh,16.0,73.9
STU_3184,Pooja,Joshi,17.5,57.9
STU_3185,Pooja,Mishra,30.0,75.1
STU_3186,Sagar,Sharma,14.3,66.4
STU_3187,Amit,Verma,33.3,58.1
STU_3188,Karan,Joshi,10.4,44.0
STU_3189,Deepak,Verma,24.9,55.2
STU_3190,Priya,Joshi,25.2,51.9
STU_3191,Deepak,Yadav,12.6,72.5
STU_3192,Karan,Verma,14.7,76.1
STU_3193,Priya,Joshi,30.0,76.5
STU_3194,Priya,Kumar,27.9,63.3
STU_3195,Amit,Verma,14.9,65.3
STU_3196,Deepak,Joshi,21.0,90.1
STU_3197,Pooja,Singh,6.9,68.6
STU_3198,Rahul,Sharma,11.3,99.3
STU_3199,Deepak,Singh,19.6,66.4
STU_3200,Anjali,Gupta,7.6,79.0
STU_3201,Anjali,Joshi,30.3,43.0
STU_3202,Priya,Chouksey,26.5,79.2
STU_3203,Rahul,Mishra,33.3,91.1
STU_3204,Neha,Singh,25.8,96.5
STU_3205,Karan,Verma,33.2,99.8
STU_3206,Sagar,Yadav,21.6,56.9
STU_3207,Rahul,Mishra,23.0,74.5
STU_3208,Sagar,Chouksey,34.3,67.0
STU_3209,Deepak,Patel,24.3,73.8
STU_3210,Deepak,Joshi,5.9,49.4
STU_3211,Sagar,Yadav,26.7,91.4
STU_3212,Karan,Joshi,32.2,94.6
STU_3213,Rahul,Gupta,28.9,67.0
STU_3214,Neha,Chouksey,22.5,56.8
STU_3215,Priya,Joshi,25.1,48.5
STU_3216,Amit,Verma,34.7,81.0
STU_3217,Deepak,Gupta,7.7,58.7
STU_3218,Anjali,Kumar,25.0,94.6
STU_3219,Karan,Patel,13.5,80.3
STU_3220,Amit,Chouksey,24.2,78.7
STU_3221,Neha,Sharma,23.2,73.6
STU_3222,Rohit,Yadav,9.6,42.7
STU_3223,Priya,Singh,11.2,95.9
STU_3224,Deepak,Joshi,23.6,77.7
STU_3225,Priya,Yadav,8.8,99.6
STU_3226,Amit,Yadav,13.0,72.2
STU_3227,Priya,Sharma,30.1,82.6
STU_3228,Rohit,Sharma,14.8,43.4
STU_3229,Amit,Gupta,19.6,77.9
STU_3230,Deepak,Chouksey,33.2,85.9
STU_3231,Rahul,Verma,11.8,86.7
STU_3232,Anjali,Patel,16.7,86.2
STU_3233,Amit,Sharma,23.2,53.6
STU_3234,Pooja,Sharma,27.7,98.5
STU_3235,Rohit,Singh,32.0,99.7
STU_3236,Amit,Kumar,32.5,44.5
STU_3237,Amit,Sharma,28.3,96.2
STU_3238,Pooja,Kumar,11.8,57.4
STU_3239,Deepak,Gupta,5.7,81.4
STU_3240,Amit,Verma,16.5,60.3
STU_3241,Anjali,Yadav,9.2,98.1
STU_3242,Priya,Sharma,26.3,46.1
STU_3243,Deepak,Joshi,24.8,69.9
STU_3244,Anjali,Kumar,6.3,65.7
STU_3245,Deepak,Singh,30.1,59.6
STU_3246,Anjali,Patel,12.5,78.7
STU_3247,Rohit,Singh,18.0,47.9
STU_3248,Anjali,Sharma,25.0,83.0
STU_3249,Sagar,Chouksey,17.9,98.8
STU_3250,Anjali,Yadav,18.2,88.3
STU_3251,Rahul,Verma,7.0,91.6
STU_3252,Rahul,Joshi,17.0,61.6
STU_3253,Karan,Chouksey,27.9,59.5
STU_3254,Sagar,Singh,32.5,71.0
STU_3255,Sagar,Kumar,17.4,42.7
STU_3256,Priya,Kumar,17.7,96.7
STU_3257,Sagar,Chouksey,26.1,48.6
STU_3258,Priya,Kumar,33.3,94.2
STU_3259,Karan,Singh,13.0,45.0
STU_3260,Karan,Chouksey,18.2,89.4
STU_3261,Rohit,Singh,28.9,49.1
STU_3262,Rahul,Joshi,23.3,42.3
STU_3263,Anjali,Yadav,8.3,83.2
STU_3264,Anjali,Patel,23.8,56.8
STU_3265,Pooja,Joshi,10.6,82.9
STU_3266,Pooja,Joshi,20.3,73.3
STU_3267,Neha,Kumar,20.9,46.5
STU_3268,Deepak,Sharma,31.3,95.9
STU_3269,Rohit,Mishra,18.9,67.1
STU_3270,Neha,Kumar,13.4,84.1
STU_3271,Neha,Sharma,11.9,70.1
STU_3272,Amit,Singh,31.2,76.3
STU_3273,Amit,Mishra,10.1,58.2
STU_3274,Neha,Kumar,17.8,52.0
STU_3275,Sagar,Mishra,10.6,72.6
STU_3276,Deepak,Mishra,28.2,66.4
STU_3277,Rohit,Gupta,19.2,63.4
STU_3278,Neha,Yadav,15.5,80.4
STU_3279,Anjali,Gupta,15.8,81.4
STU_3280,Deepak,Sharma,30.6,42.8
STU_3281,Amit,Verma,21.6,60.3
STU_3282,Anjali,Chouksey,26.5,64.7
STU_3283,Amit,Patel,31.9,45.8
STU_3284,Amit,Verma,32.1,54.2
STU_3285,Deepak,Chouksey,14.9,43.1
STU_3286,Amit,Sharma,33.6,99.8
STU_3287,Karan,Sharma,5.7,84.2
STU_3288,Rahul,Singh,16.3,45.2
STU_3289,Karan,Patel,31.9,41.2
STU_3290,Rahul,Yadav,13.2,83.2
STU_3291,Pooja,Mishra,13.2,66.4
STU_3292,Pooja,Gupta,14.1,87.2
STU_3293,Amit,Gupta,23.4,95.4
STU_3294,Rohit,Sharma,18.1,76.0
STU_3295,Rohit,Gupta,26.8,51.2
STU_3296,Rahul,Sharma,31.8,86.9
STU_3297,Anjali,Mishra,25.2,97.3
STU_3298,Deepak,Sharma,11.1,74.8
STU_3299,Amit,Singh,33.0,80.9
STU_3300,Deepak,Yadav,12.9,60.2
STU_3301,Karan,Joshi,9.5,62.9
STU_3302,Rohit,Kumar,7.7,84.1
STU_3303,Sagar,Yadav,21.9,95.7
STU_3304,Karan,Yadav,8.4,77.7
STU_3305,Karan,Verma,9.2,87.4
STU_3306,Rahul,Patel,14.0,50.3
STU_3307,Priya,Patel,13.4,52.7
STU_3308,Karan,Chouksey,23.1,71.9
STU_3309,Amit,Kumar,29.5,50.6
STU_3310,Neha,Mishra,27.8,78.1
STU_3311,Neha,Joshi,12.9,57.5
STU_3312,Amit,Joshi,12.4,87.5
STU_3313,Priya,Patel,34.0,88.5
STU_3314,Priya,Yadav,5.2,67.8
STU_3315,Rahul,Singh,31.4,50.8
STU_3316,Rohit,Chouksey,11.0,78.8
STU_3317,Deepak,Sharma,33.4,99.6
STU_3318,Priya,Chouksey,15.3,77.4
STU_3319,Sagar,Verma,18.2,42.1
STU_3320,Rahul,Chouksey,26.2,41.0
STU_3321,Pooja,Yadav,22.6,59.2
STU_3322,Anjali,Mishra,14.5,51.7
STU_3323,Pooja,Yadav,21.6,88.8
STU_3324,Rahul,Patel,26.9,90.7
STU_3325,Karan,Mishra,6.3,55.5
STU_3326,Deepak,Gupta,5.3,59.5
STU_3327,Anjali,Mishra,18.7,54.2
STU_3328,Pooja,Chouksey,9.0,94.5
STU_3329,Anjali,Chouksey,24.9,70.2
STU_3330,Sagar,Chouksey,11.4,79.4
STU_3331,Sagar,Gupta,18.0,64.9
STU_3332,Sagar,Patel,10.9,77.9
STU_3333,Rahul,Sharma,21.5,63.2
STU_3334,Deepak,Kumar,8.5,60.4
STU_3335,Rahul,Patel,5.7,78.1
STU_3336,Neha,Chouksey,6.5,75.5
STU_3337,Karan,Patel,33.6,57.6
STU_3338,Karan,Verma,9.3,49.0
STU_3339,Sagar,Joshi,26.3,62.1
STU_3340,Neha,Joshi,7.0,64.9
STU_3341,Priya,Kumar,8.2,77.7
STU_3342,Priya,Kumar,20.3,94.9
STU_3343,Sagar,Sharma,18.9,42.2
STU_3344,Pooja,Verma,33.5,54.6
STU_3345,Rahul,Yadav,33.3,51.6
STU_3346,Sagar,Patel,28.4,70.1
STU_3347,Rohit,Mishra,23.1,65.8
STU_3348,Anjali,Mishra,18.6,83.7
STU_3349,Karan,Yadav,15.7,54.5
STU_3350,Priya,Joshi,33.4,75.7
STU_3351,Amit,Yadav,23.1,93.0
STU_3352,Priya,Patel,22.4,94.6
STU_3353,Karan,Verma,12.0,97.5
STU_3354,Anjali,Chouksey,6.4,86.4
STU_3355,Karan,Gupta,33.4,94.4
STU_3356,Amit,Chouksey,14.4,54.1
STU_3357,Sagar,Gupta,18.3,51.9
STU_3358,Neha,Mishra,8.4,40.4
STU_3359,Amit,Kumar,30.1,82.4
STU_3360,Karan,Patel,5.8,96.2
STU_3361,Karan,Chouksey,30.0,51.2
STU_3362,Rohit,Yadav,9.2,78.2
STU_3363,Rohit,Verma,31.6,84.8
STU_3364,Deepak,Verma,26.9,95.7
STU_3365,Rohit,Joshi,9.9,78.8
STU_3366,Rahul,Verma,22.0,98.2
STU_3367,Neha,Verma,14.4,60.7
STU_3368,Anjali,Kumar,10.3,61.0
STU_3369,Amit,Yadav,30.8,72.6
STU_3370,Karan,Mishra,17.1,63.0
STU_3371,Deepak,Verma,17.0,40.1
STU_3372,Deepak,Mishra,10.1,83.9
STU_3373,Anjali,Kumar,16.5,85.1
STU_3374,Neha,Verma,31.1,84.8
STU_3375,Amit,Patel,15.9,60.7
STU_3376,Priya,Joshi,33.5,71.3
STU_3377,Rohit,Chouksey,33.4,61.6
STU_3378,Sagar,Patel,9.3,41.0
STU_3379,Deepak,Singh,10.3,73.7
STU_3380,Rohit,Sharma,30.9,47.4
STU_3381,Rohit,Verma,16.8,44.8
STU_3382,Rahul,Mishra,5.1,85.3
STU_3383,Neha,Sharma,13.2,40.6
STU_3384,Sagar,Gupta,22.9,97.5
STU_3385,Priya,Verma,29.0,70.9
STU_3386,Karan,Singh,9.0,99.0
STU_3387,Rahul,Kumar,8.3,43.5
STU_3388,Rohit,Joshi,32.7,75.0
STU_3389,Rohit,Singh,27.5,61.0
STU_3390,Pooja,Mishra,22.7,90.6
STU_3391,Sagar,Kumar,28.1,61.7
STU_3392,Sagar,Chouksey,17.9,55.6
STU_3393,Pooja,Kumar,27.8,91.5
STU_3394,Sagar,Verma,16.2,62.5
STU_3395,Rohit,Sharma,12.3,41.0
STU_3396,Deepak,Sharma,26.9,63.4
STU_3397,Amit,Mishra,17.6,79.3
STU_3398,Rohit,Kumar,34.4,55.3
STU_3399,Rahul,Singh,15.5,65.9
STU_3400,Neha,Mishra,32.7,43.4
STU_3401,Pooja,Joshi,33.0,75.3
STU_3402,Priya,Mishra,12.3,85.4
STU_3403,Karan,Mishra,28.9,64.8
STU_3404,Priya,Chouksey,18.0,65.2
STU_3405,Rohit,Patel,32.5,45.3
STU_3406,Rahul,Verma,18.5,52.1
STU_3407,Rohit,Chouksey,27.3,49.3
STU_3408,Neha,Sharma,19.0,68.9
STU_3409,Deepak,Sharma,11.8,71.8
STU_3410,Karan,Gupta,11.0,96.9
STU_3411,Neha,Gupta,17.8,44.4
STU_3412,Pooja,Singh,27.7,76.0
STU_3413,Pooja,Sharma,23.2,71.6
STU_3414,Rohit,Patel,25.7,71.0
STU_3415,Rahul,Chouksey,13.5,92.4
STU_3416,Neha,Joshi,19.4,52.3
STU_3417,Anjali,Patel,6.3,42.4
STU_3418,Rahul,Gupta,29.5,80.3
STU_3419,Deepak,Kumar,34.7,60.7
STU_3420,Pooja,Patel,17.2,41.1
STU_3421,Rohit,Patel,5.3,55.1
STU_3422,Sagar,Patel,10.1,58.6
STU_3423,Pooja,Patel,24.6,77.0
STU_3424,Karan,Patel,23.4,50.4
STU_3425,Amit,Gupta,28.6,64.8
STU_3426,Sagar,Sharma,12.6,68.9
STU_3427,Rohit,Mishra,27.9,67.6
STU_3428,Anjali,Patel,25.6,98.4
STU_3429,Sagar,Patel,14.7,42.7
STU_3430,Karan,Verma,21.4,97.1
STU_3431,Rahul,Sharma,9.4,74.9
STU_3432,Anjali,Mishra,18.6,87.7
STU_3433,Pooja,Joshi,31.4,65.8
STU_3434,Anjali,Joshi,17.6,67.2
STU_3435,Neha,Kumar,30.2,92.8
STU_3436,Karan,Yadav,22.7,93.8
STU_3437,Sagar,Chouksey,10.8,54.3
STU_3438,Neha,Verma,22.4,52.0
STU_3439,Anjali,Sharma,20.2,69.8
STU_3440,Neha,Sharma,17.0,94.0
STU_3441,Priya,Yadav,8.6,59.3
STU_3442,Karan,Kumar,17.5,79.1
STU_3443,Deepak,Singh,7.2,82.5
STU_3444,Rahul,Gupta,8.0,86.7
STU_3445,Anjali,Kumar,17.5,73.8
STU_3446,Karan,Mishra,14.2,64.1
STU_3447,Deepak,Kumar,32.8,98.0
STU_3448,Deepak,Yadav,16.3,76.7
STU_3449,Rohit,Yadav,27.7,83.7
STU_3450,Neha,Chouksey,20.9,60.7
STU_3451,Deepak,Verma,26.1,80.2
STU_3452,Priya,Patel,12.8,55.5
STU_3453,Karan,Joshi,33.3,54.7
STU_3454,Amit,Yadav,20.9,82.9
STU_3455,Amit,Chouksey,29.9,71.3
STU_3456,Anjali,Gupta,16.0,81.0
STU_3457,Pooja,Joshi,8.0,56.2
STU_3458,Neha,Singh,25.2,75.9
STU_3459,Pooja,Sharma,5.2,66.6
STU_3460,Deepak,Gupta,19.3,75.8
STU_3461,Karan,Singh,10.8,57.5
STU_3462,Anjali,Joshi,23.8,82.9
STU_3463,Sagar,Gupta,34.4,88.4
STU_3464,Deepak,Chouksey,18.9,55.6
STU_3465,Neha,Singh,29.5,58.0
STU_3466,Amit,Sharma,20.2,79.7
STU_3467,Rohit,Patel,19.9,81.7
STU_3468,Karan,Chouksey,32.9,82.2
STU_3469,Rahul,Mishra,31.7,81.0
STU_3470,Pooja,Sharma,28.6,63.6
STU_3471,Anjali,Verma,13.9,63.7
STU_3472,Pooja,Kumar,21.4,55.3
STU_3473,Karan,Verma,11.7,49.4
STU_3474,Pooja,Yadav,18.3,81.6
STU_3475,Karan,Patel,19.5,45.6
STU_3476,Pooja,Mishra,29.9,96.3
STU_3477,Priya,Mishra,31.9,89.6
STU_3478,Sagar,Kumar,17.4,91.5
STU_3479,Deepak,Singh,5.5,94.4
STU_3480,Deepak,Kumar,30.9,64.5
STU_3481,Neha,Yadav,10.2,90.8
STU_3482,Rahul,Verma,23.7,49.5
STU_3483,Rahul,Mishra,5.7,41.3
STU_3484,Neha,Verma,17.0,87.1
STU_3485,Rohit,Sharma,34.6,44.5
STU_3486,Deepak,Patel,8.0,99.3
STU_3487,Rohit,Gupta,17.7,80.5
STU_3488,Karan,Yadav,14.2,85.2
STU_3489,Karan,Gupta,32.2,54.7
STU_3490,Amit,Yadav,31.1,80.4
STU_3491,Pooja,Joshi,12.1,42.6
STU_3492,Rahul,Patel,7.4,90.3
STU_3493,Amit,Sharma,23.8,50.2
STU_3494,Sagar,Patel,15.1,81.8
STU_3495,Neha,Singh,25.2,53.5
STU_3496,Neha,Yadav,6.0,44.1
STU_3497,Karan,Gupta,9.0,68.9
STU_3498,Deepak,Yadav,25.6,50.2
STU_3499,Rohit,Singh,11.4,83.8
STU_3500,Rahul,Yadav,30.7,54.3
STU_3501,Amit,Patel,6.8,60.5
STU_3502,Rohit,Chouksey,11.5,74.0
STU_3503,Amit,Yadav,35.0,57.1
STU_3504,Pooja,Joshi,18.0,62.7
STU_3505,Sagar,Joshi,26.1,88.9
STU_3506,Sagar,Mishra,10.5,50.8
STU_3507,Rohit,Joshi,23.3,44.9
STU_3508,Rohit,Yadav,26.8,59.7
STU_3509,Rohit,Yadav,14.4,65.5
STU_3510,Amit,Chouksey,29.9,72.6
STU_3511,Pooja,Joshi,23.1,62.3
STU_3512,Priya,Verma,16.7,87.4
STU_3513,Rohit,Yadav,21.7,42.4
STU_3514,Deepak,Sharma,22.3,65.9
STU_3515,Rahul,Sharma,10.0,62.9
STU_3516,Rahul,Gupta,17.1,78.9
STU_3517,Amit,Chouksey,15.3,98.0
STU_3518,Rohit,Singh,17.0,70.6
STU_3519,Karan,Verma,27.8,99.2
STU_3520,Neha,Yadav,19.5,58.1
STU_3521,Priya,Patel,33.2,41.9
STU_3522,Deepak,Kumar,13.8,49.9
STU_3523,Pooja,Kumar,17.5,63.7
STU_3524,Karan,Singh,28.6,59.0
STU_3525,Sagar,Mishra,21.4,45.8
STU_3526,Karan,Patel,21.4,66.0
STU_3527,Amit,Kumar,6.6,60.3
STU_3528,Priya,Singh,17.0,47.4
STU_3529,Anjali,Kumar,13.1,57.8
STU_3530,Anjali,Chouksey,35.0,93.2
STU_3531,Rohit,Gupta,14.3,58.1
STU_3532,Rohit,Mishra,31.5,82.8
STU_3533,Amit,Chouksey,25.3,76.7
STU_3534,Pooja,Patel,15.2,65.6
STU_3535,Rohit,Singh,21.3,54.3
STU_3536,Neha,Verma,30.2,62.1
STU_3537,Priya,Patel,31.5,75.5
STU_3538,Amit,Patel,9.8,61.0
STU_3539,Rahul,Joshi,15.2,52.9
STU_3540,Sagar,Verma,15.1,47.0
STU_3541,Amit,Sharma,6.3,92.8
STU_3542,Amit,Joshi,22.9,66.4
STU_3543,Anjali,Singh,30.6,77.5
STU_3544,Deepak,Sharma,16.4,69.4
STU_3545,Pooja,Kumar,27.2,92.4
STU_3546,Deepak,Kumar,23.8,72.8
STU_3547,Neha,Patel,16.3,68.8
STU_3548,Rahul,Joshi,9.2,95.5
STU_3549,Anjali,Yadav,26.3,83.2
STU_3550,Rahul,Verma,30.6,46.7
STU_3551,Neha,Sharma,25.6,50.7
STU_3552,Deepak,Verma,5.5,87.2
STU_3553,Amit,Joshi,11.5,90.2
STU_3554,Rohit,Patel,7.1,72.7
STU_3555,Rohit,Chouksey,22.1,73.3
STU_3556,Karan,Kumar,27.7,77.9
STU_3557,Sagar,Sharma,8.3,66.3
STU_3558,Pooja,Sharma,30.2,80.8
STU_3559,Neha,Singh,21.7,46.5
STU_3560,Sagar,Sharma,25.7,97.7
STU_3561,Pooja,Joshi,34.1,85.0
STU_3562,Sagar,Sharma,7.5,77.9
STU_3563,Deepak,Sharma,32.0,59.0
STU_3564,Pooja,Verma,8.8,49.7
STU_3565,Deepak,Patel,16.8,64.6
STU_3566,Amit,Gupta,30.5,79.7
STU_3567,Anjali,Sharma,32.2,78.0
STU_3568,Deepak,Yadav,20.2,63.0
STU_3569,Rohit,Patel,22.8,76.8
STU_3570,Sagar,Mishra,26.2,88.8
STU_3571,Karan,Singh,30.0,41.6
STU_3572,Priya,Verma,8.6,67.0
STU_3573,Pooja,Singh,29.3,85.5
STU_3574,Neha,Chouksey,19.4,72.8
STU_3575,Karan,Sharma,18.5,79.1
STU_3576,Rohit,Kumar,17.7,71.0
STU_3577,Deepak,Yadav,20.3,99.5
STU_3578,Anjali,Verma,33.4,43.3
STU_3579,Amit,Singh,21.4,69.5
STU_3580,Priya,Sharma,33.6,45.5
STU_3581,Rahul,Kumar,10.4,49.6
